datetime,hour,day_of_week,day_type,is_weekend,is_holiday,temperature_c,humidity_pct,industrial_load_mw,commercial_load_mw,residential_load_mw,total_load_mw
2025-05-14 14:00:00,14,Wednesday,Weekday,0,0,35.3,51.0,291.9,196.7,363.7,852.3
2025-05-14 15:00:00,15,Wednesday,Weekday,0,0,30.7,48.0,295.7,213.8,302.0,811.5
2025-05-14 16:00:00,16,Wednesday,Weekday,0,0,34.0,49.0,309.8,229.1,313.7,852.6
2025-05-14 17:00:00,17,Wednesday,Weekday,0,0,32.6,65.0,297.0,223.5,336.6,857.1
2025-05-14 18:00:00,18,Wednesday,Weekday,0,0,28.4,55.0,330.6,233.9,347.5,912.0
2025-05-14 19:00:00,19,Wednesday,Weekday,0,0,28.9,61.0,292.4,235.4,399.3,927.1
2025-05-14 20:00:00,20,Wednesday,Weekday,0,0,28.3,66.0,274.1,245.0,382.6,901.7
2025-05-14 21:00:00,21,Wednesday,Weekday,0,0,27.4,56.0,287.1,209.0,280.0,776.1
2025-05-14 22:00:00,22,Wednesday,Weekday,0,0,26.0,65.0,209.4,155.5,319.3,684.2
2025-05-14 23:00:00,23,Wednesday,Weekday,0,0,26.0,68.0,171.3,145.2,219.4,535.9
2025-05-15 00:00:00,0,Thursday,Weekday,0,0,27.5,62.0,154.5,106.4,173.5,434.4
2025-05-15 01:00:00,1,Thursday,Weekday,0,0,30.1,73.0,151.3,106.9,196.4,454.6
2025-05-15 02:00:00,2,Thursday,Weekday,0,0,30.2,50.0,165.2,121.5,159.7,446.4
2025-05-15 03:00:00,3,Thursday,Weekday,0,0,30.0,64.0,134.8,102.4,179.1,416.3
2025-05-15 04:00:00,4,Thursday,Weekday,0,0,33.0,55.0,133.6,119.2,191.0,443.8
2025-05-15 05:00:00,5,Thursday,Weekday,0,0,28.9,64.0,131.8,95.9,178.9,406.6
2025-05-15 06:00:00,6,Thursday,Weekday,0,0,36.1,54.0,201.7,128.3,252.6,582.6
2025-05-15 07:00:00,7,Thursday,Weekday,0,0,32.8,52.0,212.6,160.9,270.7,644.2
2025-05-15 08:00:00,8,Thursday,Weekday,0,0,35.7,53.0,271.5,179.0,341.6,792.1
2025-05-15 09:00:00,9,Thursday,Weekday,0,0,35.1,44.0,302.3,216.6,297.8,816.7
2025-05-15 10:00:00,10,Thursday,Weekday,0,0,35.0,56.0,318.6,202.0,333.5,854.1
2025-05-15 11:00:00,11,Thursday,Weekday,0,0,38.5,50.0,286.8,220.2,385.7,892.7
2025-05-15 12:00:00,12,Thursday,Weekday,0,0,35.6,55.0,299.2,200.0,388.8,888.0
2025-05-15 13:00:00,13,Thursday,Weekday,0,0,36.0,57.0,311.3,214.7,379.1,905.1
2025-05-15 14:00:00,14,Thursday,Weekday,0,0,34.4,56.0,323.6,229.7,307.5,860.8
2025-05-15 15:00:00,15,Thursday,Weekday,0,0,34.0,55.0,318.7,192.2,327.9,838.8
2025-05-15 16:00:00,16,Thursday,Weekday,0,0,32.1,52.0,263.4,213.8,349.0,826.2
2025-05-15 17:00:00,17,Thursday,Weekday,0,0,28.7,57.0,299.0,229.6,306.3,834.9
2025-05-15 18:00:00,18,Thursday,Weekday,0,0,31.0,64.0,310.0,244.8,383.8,938.6
2025-05-15 19:00:00,19,Thursday,Weekday,0,0,27.7,69.0,279.1,249.4,399.7,928.2
2025-05-15 20:00:00,20,Thursday,Weekday,0,0,25.3,63.0,274.1,206.5,430.9,911.5
2025-05-15 21:00:00,21,Thursday,Weekday,0,0,26.5,63.0,267.5,186.6,339.9,794.0
2025-05-15 22:00:00,22,Thursday,Weekday,0,0,29.2,55.0,223.1,180.1,254.9,658.1
2025-05-15 23:00:00,23,Thursday,Weekday,0,0,28.4,67.0,173.4,151.1,250.1,574.6
2025-05-16 00:00:00,0,Friday,Weekday,0,0,27.1,66.0,157.5,114.7,171.6,443.8
2025-05-16 01:00:00,1,Friday,Weekday,0,0,27.9,71.0,127.0,102.0,163.7,392.7
2025-05-16 02:00:00,2,Friday,Weekday,0,0,29.0,56.0,140.4,99.7,167.0,407.1
2025-05-16 03:00:00,3,Friday,Weekday,0,0,33.8,53.0,150.6,103.5,210.5,464.6
2025-05-16 04:00:00,4,Friday,Weekday,0,0,32.6,57.0,151.6,129.2,203.1,483.9
2025-05-16 05:00:00,5,Friday,Weekday,0,0,34.0,57.0,159.7,125.2,195.2,480.1
2025-05-16 06:00:00,6,Friday,Weekday,0,0,36.1,51.0,195.3,152.2,265.4,612.9
2025-05-16 07:00:00,7,Friday,Weekday,0,0,35.9,48.0,246.2,196.7,275.2,718.1
2025-05-16 08:00:00,8,Friday,Weekday,0,0,36.0,56.0,247.3,188.0,347.5,782.8
2025-05-16 09:00:00,9,Friday,Weekday,0,0,36.6,55.0,284.9,198.8,352.7,836.4
2025-05-16 10:00:00,10,Friday,Weekday,0,0,36.9,46.0,264.5,230.5,351.3,846.3
2025-05-16 11:00:00,11,Friday,Weekday,0,0,36.8,58.0,311.3,235.7,333.1,880.1
2025-05-16 12:00:00,12,Friday,Weekday,0,0,37.5,56.0,328.4,228.7,354.4,911.5
2025-05-16 13:00:00,13,Friday,Weekday,0,0,35.7,53.0,275.6,203.4,413.5,892.5
2025-05-16 14:00:00,14,Friday,Weekday,0,0,35.7,53.0,300.4,207.4,382.5,890.3
2025-05-16 15:00:00,15,Friday,Weekday,0,0,33.3,58.0,250.2,212.3,355.9,818.4
2025-05-16 16:00:00,16,Friday,Weekday,0,0,32.2,52.0,279.4,195.3,328.6,803.3
2025-05-16 17:00:00,17,Friday,Weekday,0,0,27.8,62.0,269.1,226.4,342.4,837.9
2025-05-16 18:00:00,18,Friday,Weekday,0,0,31.0,47.0,328.4,265.8,365.4,959.6
2025-05-16 19:00:00,19,Friday,Weekday,0,0,29.1,64.0,326.4,256.5,373.1,956.0
2025-05-16 20:00:00,20,Friday,Weekday,0,0,29.3,52.0,339.6,220.4,348.1,908.1
2025-05-16 21:00:00,21,Friday,Weekday,0,0,22.9,75.0,275.3,214.0,311.3,800.6
2025-05-16 22:00:00,22,Friday,Weekday,0,0,30.3,57.0,250.7,174.4,298.1,723.2
2025-05-16 23:00:00,23,Friday,Weekday,0,0,27.1,61.0,181.1,125.4,238.8,545.3
2025-05-17 00:00:00,0,Saturday,Weekend,1,0,29.5,56.0,145.4,85.8,155.5,386.7
2025-05-17 01:00:00,1,Saturday,Weekend,1,0,27.0,61.0,126.5,85.0,137.9,349.4
2025-05-17 02:00:00,2,Saturday,Weekend,1,0,30.6,65.0,120.7,102.5,150.6,373.8
2025-05-17 03:00:00,3,Saturday,Weekend,1,0,29.3,47.0,140.5,89.6,152.2,382.3
2025-05-17 04:00:00,4,Saturday,Weekend,1,0,31.2,64.0,126.0,87.5,163.1,376.6
2025-05-17 05:00:00,5,Saturday,Weekend,1,0,36.3,53.0,170.8,129.7,165.7,466.2
2025-05-17 06:00:00,6,Saturday,Weekend,1,0,34.4,48.0,180.9,109.6,204.1,494.6
2025-05-17 07:00:00,7,Saturday,Weekend,1,0,36.0,46.0,197.7,167.6,262.0,627.3
2025-05-17 08:00:00,8,Saturday,Weekend,1,0,37.8,58.0,266.9,179.3,303.2,749.4
2025-05-17 09:00:00,9,Saturday,Weekend,1,0,37.8,45.0,244.5,168.1,343.7,756.3
2025-05-17 10:00:00,10,Saturday,Weekend,1,0,37.4,44.0,246.7,209.6,305.6,761.9
2025-05-17 11:00:00,11,Saturday,Weekend,1,0,37.6,56.0,252.6,178.2,349.6,780.4
2025-05-17 12:00:00,12,Saturday,Weekend,1,0,40.1,49.0,280.7,198.4,304.8,783.9
2025-05-17 13:00:00,13,Saturday,Weekend,1,0,35.7,47.0,248.0,184.2,346.7,778.9
2025-05-17 14:00:00,14,Saturday,Weekend,1,0,35.0,54.0,225.4,168.2,357.4,751.0
2025-05-17 15:00:00,15,Saturday,Weekend,1,0,35.1,48.0,267.6,167.0,314.5,749.1
2025-05-17 16:00:00,16,Saturday,Weekend,1,0,33.9,60.0,229.4,165.9,335.9,731.2
2025-05-17 17:00:00,17,Saturday,Weekend,1,0,32.7,61.0,236.0,171.6,357.6,765.2
2025-05-17 18:00:00,18,Saturday,Weekend,1,0,30.7,61.0,258.0,214.8,335.9,808.7
2025-05-17 19:00:00,19,Saturday,Weekend,1,0,27.0,64.0,270.6,204.1,344.4,819.1
2025-05-17 20:00:00,20,Saturday,Weekend,1,0,30.4,67.0,266.6,189.7,332.4,788.7
2025-05-17 21:00:00,21,Saturday,Weekend,1,0,25.7,64.0,218.3,176.3,324.6,719.2
2025-05-17 22:00:00,22,Saturday,Weekend,1,0,27.7,56.0,218.7,159.7,200.6,579.0
2025-05-17 23:00:00,23,Saturday,Weekend,1,0,26.3,66.0,156.4,120.2,161.2,437.8
2025-05-18 00:00:00,0,Sunday,Weekend,1,0,27.8,72.0,121.7,98.2,153.6,373.5
2025-05-18 01:00:00,1,Sunday,Weekend,1,0,29.2,55.0,117.7,98.7,145.1,361.5
2025-05-18 02:00:00,2,Sunday,Weekend,1,0,30.3,57.0,112.3,79.9,142.0,334.2
2025-05-18 03:00:00,3,Sunday,Weekend,1,0,31.6,59.0,143.4,99.5,166.7,409.6
2025-05-18 04:00:00,4,Sunday,Weekend,1,0,34.7,53.0,135.6,111.7,187.6,434.9
2025-05-18 05:00:00,5,Sunday,Weekend,1,0,34.3,49.0,142.6,116.5,193.5,452.6
2025-05-18 06:00:00,6,Sunday,Weekend,1,0,34.4,59.0,186.8,126.1,193.8,506.7
2025-05-18 07:00:00,7,Sunday,Weekend,1,0,37.3,62.0,191.9,146.1,260.6,598.6
2025-05-18 08:00:00,8,Sunday,Weekend,1,0,38.4,50.0,235.6,199.0,278.4,713.0
2025-05-18 09:00:00,9,Sunday,Weekend,1,0,35.3,48.0,271.3,197.6,264.8,733.7
2025-05-18 10:00:00,10,Sunday,Weekend,1,0,38.2,41.0,265.3,184.9,301.2,751.4
2025-05-18 11:00:00,11,Sunday,Weekend,1,0,38.2,50.0,242.8,195.6,303.4,741.8
2025-05-18 12:00:00,12,Sunday,Weekend,1,0,36.2,57.0,275.4,183.3,317.6,776.3
2025-05-18 13:00:00,13,Sunday,Weekend,1,0,37.9,52.0,238.2,178.5,373.1,789.8
2025-05-18 14:00:00,14,Sunday,Weekend,1,0,34.6,53.0,268.0,180.1,298.6,746.7
2025-05-18 15:00:00,15,Sunday,Weekend,1,0,33.8,51.0,250.6,180.5,308.2,739.3
2025-05-18 16:00:00,16,Sunday,Weekend,1,0,32.1,51.0,268.0,162.3,303.9,734.2
2025-05-18 17:00:00,17,Sunday,Weekend,1,0,31.1,62.0,285.3,203.8,268.8,757.9
2025-05-18 18:00:00,18,Sunday,Weekend,1,0,28.2,66.0,302.2,195.2,310.6,808.0
2025-05-18 19:00:00,19,Sunday,Weekend,1,0,26.7,55.0,288.4,197.2,288.2,773.8
2025-05-18 20:00:00,20,Sunday,Weekend,1,0,30.4,66.0,274.5,180.7,349.8,805.0
2025-05-18 21:00:00,21,Sunday,Weekend,1,0,26.3,66.0,228.0,159.8,305.6,693.4
2025-05-18 22:00:00,22,Sunday,Weekend,1,0,25.9,71.0,185.3,150.2,213.9,549.4
2025-05-18 23:00:00,23,Sunday,Weekend,1,0,24.3,59.0,154.2,111.4,168.5,434.1
2025-05-19 00:00:00,0,Monday,Weekday,0,0,27.1,56.0,157.9,118.0,149.9,425.8
2025-05-19 01:00:00,1,Monday,Weekday,0,0,26.9,62.0,128.9,114.0,164.4,407.3
2025-05-19 02:00:00,2,Monday,Weekday,0,0,32.4,59.0,175.7,114.0,180.9,470.6
2025-05-19 03:00:00,3,Monday,Weekday,0,0,32.6,65.0,160.1,104.3,174.0,438.4
2025-05-19 04:00:00,4,Monday,Weekday,0,0,31.4,61.0,160.7,115.3,148.7,424.7
2025-05-19 05:00:00,5,Monday,Weekday,0,0,37.1,49.0,195.4,147.7,184.4,527.5
2025-05-19 06:00:00,6,Monday,Weekday,0,0,36.4,46.0,199.9,159.9,260.4,620.2
2025-05-19 07:00:00,7,Monday,Weekday,0,0,35.5,59.0,212.7,184.6,292.3,689.6
2025-05-19 08:00:00,8,Monday,Weekday,0,0,33.0,51.0,233.6,201.8,320.7,756.1
2025-05-19 09:00:00,9,Monday,Weekday,0,0,40.7,54.0,287.7,214.7,387.4,889.8
2025-05-19 10:00:00,10,Monday,Weekday,0,0,35.4,51.0,304.2,221.7,345.5,871.4
2025-05-19 11:00:00,11,Monday,Weekday,0,0,34.8,61.0,308.8,228.8,309.9,847.5
2025-05-19 12:00:00,12,Monday,Weekday,0,0,38.3,52.0,352.1,247.4,347.2,946.7
2025-05-19 13:00:00,13,Monday,Weekday,0,0,39.7,47.0,326.7,206.6,400.3,933.6
2025-05-19 14:00:00,14,Monday,Weekday,0,0,37.1,48.0,266.1,212.7,406.9,885.7
2025-05-19 15:00:00,15,Monday,Weekday,0,0,34.6,52.0,281.4,204.4,407.9,893.7
2025-05-19 16:00:00,16,Monday,Weekday,0,0,33.4,57.0,257.3,195.4,382.6,835.3
2025-05-19 17:00:00,17,Monday,Weekday,0,0,32.5,56.0,291.9,243.4,351.8,887.1
2025-05-19 18:00:00,18,Monday,Weekday,0,0,31.1,55.0,317.8,207.7,409.0,934.5
2025-05-19 19:00:00,19,Monday,Weekday,0,0,29.4,59.0,295.4,227.0,451.1,973.5
2025-05-19 20:00:00,20,Monday,Weekday,0,0,28.3,61.0,306.1,222.7,404.7,933.5
2025-05-19 21:00:00,21,Monday,Weekday,0,0,27.6,51.0,260.8,213.2,355.6,829.6
2025-05-19 22:00:00,22,Monday,Weekday,0,0,26.4,66.0,243.3,174.3,274.0,691.6
2025-05-19 23:00:00,23,Monday,Weekday,0,0,27.3,57.0,180.7,124.9,230.4,536.0
2025-05-20 00:00:00,0,Tuesday,Weekday,0,0,25.7,58.0,147.1,99.5,186.4,433.0
2025-05-20 01:00:00,1,Tuesday,Weekday,0,0,28.9,52.0,133.8,93.8,172.7,400.3
2025-05-20 02:00:00,2,Tuesday,Weekday,0,0,28.6,52.0,168.9,112.2,167.4,448.5
2025-05-20 03:00:00,3,Tuesday,Weekday,0,0,29.6,53.0,133.9,99.8,188.6,422.3
2025-05-20 04:00:00,4,Tuesday,Weekday,0,0,32.8,52.0,153.1,124.1,171.2,448.4
2025-05-20 05:00:00,5,Tuesday,Weekday,0,0,35.9,62.0,196.8,135.9,215.7,548.4
2025-05-20 06:00:00,6,Tuesday,Weekday,0,0,36.4,49.0,200.9,130.3,251.8,583.0
2025-05-20 07:00:00,7,Tuesday,Weekday,0,0,33.8,55.0,253.3,178.5,244.8,676.6
2025-05-20 08:00:00,8,Tuesday,Weekday,0,0,35.4,55.0,259.4,188.3,337.7,785.4
2025-05-20 09:00:00,9,Tuesday,Weekday,0,0,38.8,49.0,296.9,228.3,355.6,880.8
2025-05-20 10:00:00,10,Tuesday,Weekday,0,0,36.1,51.0,262.8,202.6,390.4,855.8
2025-05-20 11:00:00,11,Tuesday,Weekday,0,0,37.1,45.0,300.9,219.4,342.6,862.9
2025-05-20 12:00:00,12,Tuesday,Weekday,0,0,37.8,57.0,296.8,244.7,377.3,918.8
2025-05-20 13:00:00,13,Tuesday,Weekday,0,0,34.7,62.0,278.1,245.1,365.9,889.1
2025-05-20 14:00:00,14,Tuesday,Weekday,0,0,35.3,44.0,297.8,204.3,364.8,866.9
2025-05-20 15:00:00,15,Tuesday,Weekday,0,0,31.9,52.0,284.6,199.4,346.6,830.6
2025-05-20 16:00:00,16,Tuesday,Weekday,0,0,31.7,56.0,249.6,202.1,363.7,815.4
2025-05-20 17:00:00,17,Tuesday,Weekday,0,0,31.8,52.0,314.9,243.9,326.2,885.0
2025-05-20 18:00:00,18,Tuesday,Weekday,0,0,27.7,64.0,318.0,249.1,341.6,908.7
2025-05-20 19:00:00,19,Tuesday,Weekday,0,0,29.8,56.0,307.2,219.8,448.0,975.0
2025-05-20 20:00:00,20,Tuesday,Weekday,0,0,28.3,72.0,305.2,206.1,392.8,904.1
2025-05-20 21:00:00,21,Tuesday,Weekday,0,0,28.6,67.0,293.1,204.7,321.8,819.6
2025-05-20 22:00:00,22,Tuesday,Weekday,0,0,28.0,62.0,236.1,156.1,297.3,689.5
2025-05-20 23:00:00,23,Tuesday,Weekday,0,0,29.9,64.0,190.8,138.5,245.9,575.2
2025-05-21 00:00:00,0,Wednesday,Weekday,0,0,28.5,66.0,146.9,103.2,200.8,450.9
2025-05-21 01:00:00,1,Wednesday,Weekday,0,0,28.5,58.0,142.3,105.3,160.4,408.0
2025-05-21 02:00:00,2,Wednesday,Weekday,0,0,30.4,54.0,162.7,120.1,151.0,433.8
2025-05-21 03:00:00,3,Wednesday,Weekday,0,0,32.2,57.0,154.2,122.0,159.7,435.9
2025-05-21 04:00:00,4,Wednesday,Weekday,0,0,32.8,60.0,138.1,109.5,203.9,451.5
2025-05-21 05:00:00,5,Wednesday,Weekday,0,0,34.0,55.0,166.8,126.8,201.7,495.3
2025-05-21 06:00:00,6,Wednesday,Weekday,0,0,34.1,46.0,206.3,150.8,198.6,555.7
2025-05-21 07:00:00,7,Wednesday,Weekday,0,0,35.2,49.0,200.3,147.9,303.1,651.3
2025-05-21 08:00:00,8,Wednesday,Weekday,0,0,34.9,53.0,292.3,201.5,277.1,770.9
2025-05-21 09:00:00,9,Wednesday,Weekday,0,0,40.2,46.0,334.6,217.6,337.8,890.0
2025-05-21 10:00:00,10,Wednesday,Weekday,0,0,35.9,62.0,254.4,193.0,383.3,830.7
2025-05-21 11:00:00,11,Wednesday,Weekday,0,0,36.5,44.0,330.6,215.5,336.4,882.5
2025-05-21 12:00:00,12,Wednesday,Weekday,0,0,36.0,54.0,306.1,208.9,415.4,930.4
2025-05-21 13:00:00,13,Wednesday,Weekday,0,0,37.6,57.0,339.6,241.8,342.4,923.8
2025-05-21 14:00:00,14,Wednesday,Weekday,0,0,34.8,65.0,297.3,209.6,384.5,891.4
2025-05-21 15:00:00,15,Wednesday,Weekday,0,0,35.9,50.0,292.4,208.2,371.5,872.1
2025-05-21 16:00:00,16,Wednesday,Weekday,0,0,31.7,59.0,300.1,194.5,361.1,855.7
2025-05-21 17:00:00,17,Wednesday,Weekday,0,0,31.9,60.0,316.4,237.6,320.1,874.1
2025-05-21 18:00:00,18,Wednesday,Weekday,0,0,29.0,61.0,278.7,229.8,412.2,920.7
2025-05-21 19:00:00,19,Wednesday,Weekday,0,0,32.5,56.0,328.3,240.3,376.4,945.0
2025-05-21 20:00:00,20,Wednesday,Weekday,0,0,26.7,65.0,290.3,234.3,397.1,921.7
2025-05-21 21:00:00,21,Wednesday,Weekday,0,0,28.4,48.0,272.9,203.8,356.2,832.9
2025-05-21 22:00:00,22,Wednesday,Weekday,0,0,28.7,64.0,219.3,154.9,294.6,668.8
2025-05-21 23:00:00,23,Wednesday,Weekday,0,0,28.6,61.0,183.3,143.7,216.0,543.0
2025-05-22 00:00:00,0,Thursday,Weekday,0,0,28.2,60.0,140.2,97.7,191.3,429.2
2025-05-22 01:00:00,1,Thursday,Weekday,0,0,29.1,70.0,135.9,99.7,204.9,440.5
2025-05-22 02:00:00,2,Thursday,Weekday,0,0,30.4,55.0,141.6,119.4,193.5,454.5
2025-05-22 03:00:00,3,Thursday,Weekday,0,0,31.3,55.0,122.2,93.9,187.6,403.7
2025-05-22 04:00:00,4,Thursday,Weekday,0,0,34.3,64.0,163.2,115.2,205.0,483.4
2025-05-22 05:00:00,5,Thursday,Weekday,0,0,37.4,46.0,202.6,133.8,201.9,538.3
2025-05-22 06:00:00,6,Thursday,Weekday,0,0,34.5,51.0,179.5,143.4,257.6,580.5
2025-05-22 07:00:00,7,Thursday,Weekday,0,0,34.3,53.0,257.1,179.7,247.6,684.4
2025-05-22 08:00:00,8,Thursday,Weekday,0,0,37.0,55.0,288.8,207.2,309.1,805.1
2025-05-22 09:00:00,9,Thursday,Weekday,0,0,41.5,46.0,316.1,233.0,351.6,900.7
2025-05-22 10:00:00,10,Thursday,Weekday,0,0,36.7,44.0,302.8,226.3,332.0,861.1
2025-05-22 11:00:00,11,Thursday,Weekday,0,0,40.1,44.0,345.3,224.1,373.8,943.2
2025-05-22 12:00:00,12,Thursday,Weekday,0,0,39.7,44.0,292.7,227.0,428.8,948.5
2025-05-22 13:00:00,13,Thursday,Weekday,0,0,35.6,52.0,301.5,218.2,366.1,885.8
2025-05-22 14:00:00,14,Thursday,Weekday,0,0,36.2,54.0,304.6,204.2,347.4,856.2
2025-05-22 15:00:00,15,Thursday,Weekday,0,0,36.6,53.0,300.8,242.0,324.2,867.0
2025-05-22 16:00:00,16,Thursday,Weekday,0,0,32.3,47.0,314.7,230.8,312.9,858.4
2025-05-22 17:00:00,17,Thursday,Weekday,0,0,31.3,63.0,269.4,202.5,409.1,881.0
2025-05-22 18:00:00,18,Thursday,Weekday,0,0,29.5,61.0,337.7,209.5,403.4,950.6
2025-05-22 19:00:00,19,Thursday,Weekday,0,0,27.8,69.0,333.3,216.4,422.8,972.5
2025-05-22 20:00:00,20,Thursday,Weekday,0,0,27.6,64.0,303.7,215.7,400.0,919.4
2025-05-22 21:00:00,21,Thursday,Weekday,0,0,26.3,69.0,262.6,182.0,357.8,802.4
2025-05-22 22:00:00,22,Thursday,Weekday,0,0,28.0,64.0,231.3,166.7,263.6,661.6
2025-05-22 23:00:00,23,Thursday,Weekday,0,0,26.9,69.0,183.7,134.3,176.8,494.8
2025-05-23 00:00:00,0,Friday,Weekday,0,0,29.0,63.0,152.8,118.8,178.2,449.8
2025-05-23 01:00:00,1,Friday,Weekday,0,0,27.1,62.0,151.8,96.6,166.5,414.9
2025-05-23 02:00:00,2,Friday,Weekday,0,0,30.9,69.0,148.7,109.2,189.8,447.7
2025-05-23 03:00:00,3,Friday,Weekday,0,0,32.9,60.0,139.3,113.2,199.4,451.9
2025-05-23 04:00:00,4,Friday,Weekday,0,0,30.0,62.0,127.8,112.6,178.7,419.1
2025-05-23 05:00:00,5,Friday,Weekday,0,0,34.8,47.0,146.1,129.9,204.5,480.5
2025-05-23 06:00:00,6,Friday,Weekday,0,0,37.3,44.0,196.8,163.5,235.3,595.6
2025-05-23 07:00:00,7,Friday,Weekday,0,0,34.7,55.0,225.6,172.9,291.4,689.9
2025-05-23 08:00:00,8,Friday,Weekday,0,0,39.8,48.0,312.2,228.5,332.7,873.4
2025-05-23 09:00:00,9,Friday,Weekday,0,0,38.4,46.0,310.5,195.9,357.6,864.0
2025-05-23 10:00:00,10,Friday,Weekday,0,0,36.9,51.0,265.7,221.8,386.2,873.7
2025-05-23 11:00:00,11,Friday,Weekday,0,0,37.7,58.0,290.5,214.8,409.2,914.5
2025-05-23 12:00:00,12,Friday,Weekday,0,0,38.2,53.0,292.6,223.5,392.7,908.8
2025-05-23 13:00:00,13,Friday,Weekday,0,0,36.7,45.0,310.1,232.8,359.1,902.0
2025-05-23 14:00:00,14,Friday,Weekday,0,0,36.3,51.0,270.2,204.2,392.9,867.3
2025-05-23 15:00:00,15,Friday,Weekday,0,0,32.9,51.0,262.7,188.6,394.1,845.4
2025-05-23 16:00:00,16,Friday,Weekday,0,0,33.3,53.0,322.0,189.2,346.2,857.4
2025-05-23 17:00:00,17,Friday,Weekday,0,0,29.6,57.0,315.4,191.6,358.7,865.7
2025-05-23 18:00:00,18,Friday,Weekday,0,0,30.4,56.0,294.3,206.3,435.2,935.8
2025-05-23 19:00:00,19,Friday,Weekday,0,0,28.1,55.0,317.6,216.4,421.0,955.0
2025-05-23 20:00:00,20,Friday,Weekday,0,0,27.6,61.0,308.3,220.0,410.4,938.7
2025-05-23 21:00:00,21,Friday,Weekday,0,0,30.1,56.0,293.6,188.5,326.1,808.2
2025-05-23 22:00:00,22,Friday,Weekday,0,0,29.7,45.0,233.6,191.4,260.5,685.5
2025-05-23 23:00:00,23,Friday,Weekday,0,0,29.1,70.0,173.3,133.1,252.2,558.6
2025-05-24 00:00:00,0,Saturday,Weekend,1,0,27.1,68.0,140.9,89.3,162.2,392.4
2025-05-24 01:00:00,1,Saturday,Weekend,1,0,29.1,58.0,120.9,92.1,151.3,364.3
2025-05-24 02:00:00,2,Saturday,Weekend,1,0,32.4,56.0,112.5,95.1,142.7,350.3
2025-05-24 03:00:00,3,Saturday,Weekend,1,0,32.0,51.0,136.1,107.5,168.9,412.5
2025-05-24 04:00:00,4,Saturday,Weekend,1,0,36.6,60.0,156.7,109.7,194.8,461.2
2025-05-24 05:00:00,5,Saturday,Weekend,1,0,35.0,62.0,138.3,107.2,176.9,422.4
2025-05-24 06:00:00,6,Saturday,Weekend,1,0,35.9,53.0,163.9,134.9,214.4,513.2
2025-05-24 07:00:00,7,Saturday,Weekend,1,0,36.2,57.0,212.7,169.0,259.2,640.9
2025-05-24 08:00:00,8,Saturday,Weekend,1,0,37.6,51.0,223.3,192.6,324.7,740.6
2025-05-24 09:00:00,9,Saturday,Weekend,1,0,37.7,43.0,277.4,208.7,280.5,766.6
2025-05-24 10:00:00,10,Saturday,Weekend,1,0,39.2,46.0,245.2,212.8,323.6,781.6
2025-05-24 11:00:00,11,Saturday,Weekend,1,0,39.4,48.0,244.5,205.2,356.0,805.7
2025-05-24 12:00:00,12,Saturday,Weekend,1,0,36.3,49.0,275.4,192.1,314.1,781.6
2025-05-24 13:00:00,13,Saturday,Weekend,1,0,34.7,52.0,281.1,200.7,294.8,776.6
2025-05-24 14:00:00,14,Saturday,Weekend,1,0,32.9,55.0,259.4,191.2,259.9,710.5
2025-05-24 15:00:00,15,Saturday,Weekend,1,0,35.2,52.0,248.1,161.0,321.7,730.8
2025-05-24 16:00:00,16,Saturday,Weekend,1,0,31.5,57.0,233.0,205.8,297.4,736.2
2025-05-24 17:00:00,17,Saturday,Weekend,1,0,28.6,55.0,260.2,167.4,297.3,724.9
2025-05-24 18:00:00,18,Saturday,Weekend,1,0,31.2,54.0,302.5,210.9,336.3,849.7
2025-05-24 19:00:00,19,Saturday,Weekend,1,0,33.4,48.0,273.7,233.2,349.3,856.2
2025-05-24 20:00:00,20,Saturday,Weekend,1,0,28.8,65.0,289.7,181.7,306.7,778.1
2025-05-24 21:00:00,21,Saturday,Weekend,1,0,29.6,49.0,211.9,170.8,304.4,687.1
2025-05-24 22:00:00,22,Saturday,Weekend,1,0,28.3,67.0,218.8,131.7,227.3,577.8
2025-05-24 23:00:00,23,Saturday,Weekend,1,0,28.2,68.0,162.1,107.1,170.2,439.4
2025-05-25 00:00:00,0,Sunday,Weekend,1,0,30.2,57.0,140.7,91.4,164.1,396.2
2025-05-25 01:00:00,1,Sunday,Weekend,1,0,29.2,47.0,131.4,84.7,134.1,350.2
2025-05-25 02:00:00,2,Sunday,Weekend,1,0,31.1,56.0,142.6,96.6,159.4,398.6
2025-05-25 03:00:00,3,Sunday,Weekend,1,0,32.4,56.0,128.0,113.5,164.6,406.1
2025-05-25 04:00:00,4,Sunday,Weekend,1,0,32.2,51.0,122.0,101.8,140.1,363.9
2025-05-25 05:00:00,5,Sunday,Weekend,1,0,36.0,49.0,149.9,111.2,229.1,490.2
2025-05-25 06:00:00,6,Sunday,Weekend,1,0,35.5,60.0,187.0,148.8,228.9,564.7
2025-05-25 07:00:00,7,Sunday,Weekend,1,0,35.6,56.0,218.0,135.4,253.3,606.7
2025-05-25 08:00:00,8,Sunday,Weekend,1,0,38.4,44.0,235.9,158.2,318.9,713.0
2025-05-25 09:00:00,9,Sunday,Weekend,1,0,36.7,43.0,257.5,178.6,352.9,789.0
2025-05-25 10:00:00,10,Sunday,Weekend,1,0,38.3,47.0,260.9,208.6,281.1,750.6
2025-05-25 11:00:00,11,Sunday,Weekend,1,0,38.1,48.0,291.9,218.2,279.2,789.3
2025-05-25 12:00:00,12,Sunday,Weekend,1,0,39.2,50.0,249.9,190.5,382.0,822.4
